s,Pc
63155.0,0.16034
63156.0,0.16034
63157.0,0.16034
63158.0,0.16034
63159.0,0.16034
63160.0,0.16034
63161.0,0.16034
63162.0,0.16034
63163.0,0.16034
63164.0,0.16034
63165.0,0.16034
63166.0,0.16034
63167.0,0.16034
63168.0,0.16034
63169.0,0.16034
63170.0,0.16034
63171.0,0.16034
63172.0,0.16034
63173.0,0.16034
63174.0,0.16034
63175.0,0.16034
63176.0,0.16034
63177.0,0.16034
63178.0,0.16034
63179.0,0.16034
63180.0,0.16034
63181.0,0.16034
63182.0,0.16034
63183.0,0.16034
63184.0,0.16034
63185.0,0.16034
63186.0,0.16034
63187.0,0.16034
63188.0,0.16034
63189.0,0.16034
63190.0,0.16034
63191.0,0.16034
63192.0,0.16034
63193.0,0.16034
63194.0,0.16034
63195.0,0.16034
63196.0,0.16034
63197.0,0.16034
63198.0,0.16034
63199.0,0.16034
63200.0,0.16034
63201.0,0.16034
63202.0,0.16034
63203.0,0.16034
63204.0,0.16034
63205.0,0.16034
63206.0,0.16034
63207.0,0.16034
63208.0,0.16034
63209.0,0.16034
63210.0,0.16034
63211.0,0.16034
63212.0,0.16034
63213.0,0.16034
63214.0,0.16034
63215.0,0.16034
63216.0,0.16034
63217.0,0.16034
63218.0,0.16034
63219.0,0.16034
63220.0,0.16034
63221.0,0.16034
63222.0,0.16034
63223.0,0.16034
63224.0,0.16034
63225.0,0.16034
63226.0,0.16034
63227.0,0.16034
63228.0,0.16034
63229.0,0.16034
63230.0,0.16034
63231.0,0.16034
63232.0,0.16034
63233.0,0.16034
63234.0,0.16034
63235.0,0.16034
63236.0,0.16034
63237.0,0.16034
63238.0,0.16034
63239.0,0.16034
63240.0,0.16034
63241.0,0.16034
63242.0,0.16034
63243.0,0.16034
63244.0,0.16034
63245.0,0.16034
63246.0,0.16034
63247.0,0.16034
63248.0,0.16034
63249.0,0.16034
63250.0,0.16034
63251.0,0.16034
63252.0,0.16034
63253.0,0.16034
63254.0,0.16034
63255.0,0.16034
63256.0,0.16034
63257.0,0.16034
63258.0,0.16034
63259.0,0.16034
63260.0,0.16034
63261.0,0.16034
63262.0,0.16034
63263.0,0.16034
63264.0,0.16034
63265.0,0.16034
63266.0,0.16034
63267.0,0.16034
63268.0,0.16034
63269.0,0.16034
63270.0,0.16034
63271.0,0.16034
63272.0,0.16034
63273.0,0.16034
63274.0,0.16034
63275.0,0.16034
63276.0,0.16034
63277.0,0.16034
63278.0,0.16034
63279.0,0.16034
63280.0,0.16034
63281.0,0.16034
63282.0,0.16034
63283.0,0.16034
63284.0,0.16034
63285.0,0.16034
63286.0,0.16034
63287.0,0.16034
63288.0,0.16034
63289.0,0.16034
63290.0,0.16034
63291.0,0.16034
63292.0,0.16034
63293.0,0.16034
63294.0,0.16034
63295.0,0.16034
63296.0,0.16034
63297.0,0.16034
63298.0,0.16034
63299.0,0.16034
63300.0,0.16034
63301.0,0.16034
63302.0,0.16034
63303.0,0.16034
63304.0,0.16034
63305.0,0.16034
63306.0,0.16034
63307.0,0.16034
63308.0,0.16034
63309.0,0.16034
63310.0,0.16034
63311.0,0.16034
63312.0,0.16034
63313.0,0.16034
63314.0,0.16034
63315.0,0.16034
63316.0,0.16034
63317.0,0.16034
63318.0,0.16034
63319.0,0.16034
63320.0,0.16034
63321.0,0.16034
63322.0,0.16034
63323.0,0.16034
63324.0,0.16034
63325.0,0.16034
63326.0,0.16034
63327.0,0.16034
63328.0,0.16034
63329.0,0.16034
63330.0,0.16034
63331.0,0.16034
63332.0,0.16034
63333.0,0.16034
63334.0,0.16034
63335.0,0.16034
63336.0,0.16034
63337.0,0.16034
63338.0,0.16034
63339.0,0.16034
63340.0,0.16034
63341.0,0.16034
63342.0,0.16034
63343.0,0.16034
63344.0,0.16034
63345.0,0.16034
63346.0,0.16034
63347.0,0.16034
63348.0,0.16034
63349.0,0.16034
63350.0,0.16034
63351.0,0.16034
63352.0,0.16034
63353.0,0.16034
63354.0,0.16034
63355.0,0.16034
63356.0,0.16034
63357.0,0.16034
63358.0,0.16034
63359.0,0.16034
63360.0,0.16034
63361.0,0.16034
63362.0,0.16034
63363.0,0.16034
63364.0,0.16034
63365.0,0.16034
63366.0,0.16034
63367.0,0.16034
63368.0,0.16034
63369.0,0.16034
63370.0,0.16034
63371.0,0.16034
63372.0,0.16034
63373.0,0.16034
63374.0,0.16034
63375.0,0.16034
63376.0,0.16034
63377.0,0.16034
63378.0,0.16034
63379.0,0.16034
63380.0,0.16034
63381.0,0.16034
63382.0,0.16034
63383.0,0.16034
63384.0,0.16034
63385.0,0.16034
63386.0,0.16034
63387.0,0.16034
63388.0,0.16034
63389.0,0.16034
63390.0,0.16034
63391.0,0.16034
63392.0,0.16034
63393.0,0.16034
63394.0,0.16034
63395.0,0.16034
63396.0,0.16034
63397.0,0.16034
63398.0,0.16034
63399.0,0.16034
63400.0,0.16034
63401.0,0.16034
63402.0,0.16034
63403.0,0.16034
63404.0,0.16034
63405.0,0.16034
63406.0,0.16034
63407.0,0.16034
63408.0,0.16034
63409.0,0.16034
63410.0,0.16034
63411.0,0.16034
63412.0,0.16034
63413.0,0.16034
63414.0,0.16034
63415.0,0.16034
63416.0,0.16034
63417.0,0.16034
63418.0,0.16034
63419.0,0.16034
63420.0,0.16034
63421.0,0.16034
63422.0,0.16034
63423.0,0.16034
63424.0,0.16034
63425.0,0.16034
63426.0,0.16034
63427.0,0.16034
63428.0,0.16034
63429.0,0.16034
63430.0,0.16034
63431.0,0.16034
63432.0,0.16034
63433.0,0.16034
63434.0,0.16034
63435.0,0.16034
63436.0,0.16034
63437.0,0.16034
63438.0,0.16034
63439.0,0.16034
63440.0,0.16034
63441.0,0.16034
63442.0,0.16034
63443.0,0.16034
63444.0,0.16034
63445.0,0.16034
63446.0,0.16034
63447.0,0.16034
63448.0,0.16034
63449.0,0.16034
63450.0,0.16034
63451.0,0.16034
63452.0,0.16034
63453.0,0.16034
63454.0,0.16034
63455.0,0.16034
63456.0,0.16034
63457.0,0.16034
63458.0,0.16034
63459.0,0.16034
63460.0,0.16034
63461.0,0.16034
63462.0,0.16034
63463.0,0.16034
63464.0,0.16034
63465.0,0.16034
63466.0,0.16034
63467.0,0.16034
63468.0,0.16034
63469.0,0.16034
63470.0,0.16034
63471.0,0.16034
63472.0,0.16034
63473.0,0.16034
63474.0,0.16034
63475.0,0.16034
63476.0,0.16034
63477.0,0.16034
63478.0,0.16034
63479.0,0.16034
63480.0,0.16034
63481.0,0.16034
63482.0,0.16034
63483.0,0.16034
63484.0,0.16034
63485.0,0.16034
63486.0,0.16034
63487.0,0.16034
63488.0,0.16034
63489.0,0.16034
63490.0,0.16034
63491.0,0.16034
63492.0,0.16034
63493.0,0.16034
63494.0,0.16034
63495.0,0.16034
63496.0,0.16034
63497.0,0.16034
63498.0,0.16034
63499.0,0.16034
63500.0,0.16034
63501.0,0.16034
63502.0,0.16034
63503.0,0.16034
63504.0,0.16034
63505.0,0.16034
63506.0,0.16034
63507.0,0.16034
63508.0,0.16034
63509.0,0.16034
63510.0,0.16034
63511.0,0.16034
63512.0,0.16034
63513.0,0.16034
63514.0,0.16034
63515.0,0.16034
63516.0,0.16034
63517.0,0.16034
63518.0,0.16034
63519.0,0.16034
63520.0,0.16034
63521.0,0.16034
63522.0,0.16034
63523.0,0.16034
63524.0,0.16034
63525.0,0.16034
63526.0,0.16034
63527.0,0.16034
63528.0,0.16034
63529.0,0.16034
63530.0,0.16034
63531.0,0.16034
63532.0,0.16034
63533.0,0.16034
63534.0,0.16034
63535.0,0.16034
63536.0,0.16034
63537.0,0.16034
63538.0,0.16034
63539.0,0.16034
63540.0,0.16034
63541.0,0.16034
63542.0,0.16034
63543.0,0.16034
63544.0,0.16034
63545.0,0.16034
63546.0,0.16034
63547.0,0.16034
63548.0,0.16034
63549.0,0.16034
63550.0,0.16034
63551.0,0.16034
63552.0,0.16034
63553.0,0.16034
63554.0,0.16034
63555.0,0.16034
63556.0,0.16034
63557.0,0.16034
63558.0,0.16034
63559.0,0.16034
63560.0,0.16034
63561.0,0.16034
63562.0,0.16034
63563.0,0.16034
63564.0,0.16034
63565.0,0.16034
63566.0,0.16034
63567.0,0.16034
63568.0,0.16034
63569.0,0.16034
63570.0,0.16034
63571.0,0.16034
63572.0,0.16034
63573.0,0.16034
63574.0,0.16034
63575.0,0.16034
63576.0,0.16034
63577.0,0.16034
63578.0,0.16034
63579.0,0.16034
63580.0,0.16034
63581.0,0.16034
63582.0,0.16034
63583.0,0.16034
63584.0,0.16034
63585.0,0.16034
63586.0,0.16034
63587.0,0.16034
63588.0,0.16034
63589.0,0.16034
63590.0,0.16034
63591.0,0.16034
63592.0,0.16034
63593.0,0.16034
63594.0,0.16034
63595.0,0.16034
63596.0,0.16034
63597.0,0.16034
63598.0,0.16034
63599.0,0.16034
63600.0,0.16034
63601.0,0.16034
63602.0,0.16034
63603.0,0.16034
63604.0,0.16034
63605.0,0.16034
63606.0,0.16034
63607.0,0.16034
63608.0,0.16034
63609.0,0.16034
63610.0,0.16034
63611.0,0.16034
63612.0,0.16034
63613.0,0.16034
63614.0,0.16034
63615.0,0.16034
63616.0,0.16034
63617.0,0.16034
63618.0,0.16034
63619.0,0.16034
63620.0,0.16034
63621.0,0.16034
63622.0,0.16034
63623.0,0.16034
63624.0,0.16034
63625.0,0.16034
63626.0,0.16034
63627.0,0.16034
63628.0,0.16034
63629.0,0.16034
63630.0,0.16034
63631.0,0.16034
63632.0,0.16034
63633.0,0.16034
63634.0,0.16034
63635.0,0.16034
63636.0,0.16034
63637.0,0.16034
63638.0,0.16034
63639.0,0.16034
63640.0,0.16034
63641.0,0.16034
63642.0,0.16034
63643.0,0.16034
63644.0,0.16034
63645.0,0.16034
63646.0,0.16034
63647.0,0.16034
63648.0,0.16034
63649.0,0.16034
63650.0,0.16034
63651.0,0.16034
63652.0,0.16034
63653.0,0.16034
63654.0,0.16034
63655.0,0.16034
63656.0,0.16034
63657.0,0.16034
63658.0,0.16034
63659.0,0.16034
63660.0,0.16034
63661.0,0.16034
63662.0,0.16034
63663.0,0.16034
63664.0,0.16034
63665.0,0.16034
63666.0,0.16034
63667.0,0.16034
63668.0,0.16034
63669.0,0.16034
63670.0,0.16034
63671.0,0.16034
63672.0,0.16034
63673.0,0.16034
63674.0,0.16034
63675.0,0.16034
63676.0,0.16034
63677.0,0.16034
63678.0,0.16034
63679.0,0.16034
63680.0,0.16034
63681.0,0.16034
63682.0,0.16034
63683.0,0.16034
63684.0,0.16034
63685.0,0.16034
63686.0,0.16034
63687.0,0.16034
63688.0,0.16034
63689.0,0.16034
63690.0,0.16034
63691.0,0.16034
63692.0,0.16034
63693.0,0.16034
63694.0,0.16034
63695.0,0.16034
63696.0,0.16034
63697.0,0.16034
63698.0,0.16034
63699.0,0.16034
63700.0,0.16034
63701.0,0.16034
63702.0,0.16034
63703.0,0.16034
63704.0,0.16034
63705.0,0.16034
63706.0,0.16034
63707.0,0.16034
63708.0,0.16034
63709.0,0.16034
63710.0,0.16034
63711.0,0.16034
63712.0,0.16034
63713.0,0.16034
63714.0,0.16034
63715.0,0.16034
63716.0,0.16034
63717.0,0.16034
63718.0,0.16034
63719.0,0.16034
63720.0,0.16034
63721.0,0.16034
63722.0,0.16034
63723.0,0.16034
63724.0,0.16034
63725.0,0.16034
63726.0,0.16034
63727.0,0.16034
63728.0,0.16034
63729.0,0.16034
63730.0,0.16034
63731.0,0.16034
63732.0,0.16034
63733.0,0.16034
63734.0,0.16034
63735.0,0.16034
63736.0,0.16034
63737.0,0.16034
63738.0,0.16034
63739.0,0.16034
63740.0,0.16034
63741.0,0.16034
63742.0,0.16034
63743.0,0.16034
63744.0,0.16034
63745.0,0.16034
63746.0,0.16034
63747.0,0.16034
63748.0,0.16034
63749.0,0.16034
63750.0,0.16034
63751.0,0.16034
63752.0,0.16034
63753.0,0.16034
63754.0,0.16034
63755.0,0.16034
63756.0,0.16034
63757.0,0.16034
63758.0,0.16034
63759.0,0.16034
63760.0,0.16034
63761.0,0.16034
63762.0,0.16034
63763.0,0.16034
63764.0,0.16034
63765.0,0.16034
63766.0,0.16034
63767.0,0.16034
63768.0,0.16034
63769.0,0.16034
63770.0,0.16034
63771.0,0.16034
63772.0,0.16034
63773.0,0.16034
63774.0,0.16034
63775.0,0.16034
63776.0,0.16034
63777.0,0.16034
63778.0,0.16034
63779.0,0.16034
63780.0,0.16034
63781.0,0.16034
63782.0,0.16034
63783.0,0.16034
63784.0,0.16034
63785.0,0.16034
63786.0,0.16034
63787.0,0.16034
63788.0,0.16034
63789.0,0.16034
63790.0,0.16034
63791.0,0.16034
63792.0,0.16034
63793.0,0.16034
63794.0,0.16034
63795.0,0.16034
63796.0,0.16034
63797.0,0.16034
63798.0,0.16034
63799.0,0.16034
63800.0,0.16034
63801.0,0.16034
63802.0,0.16034
63803.0,0.16034
63804.0,0.16034
63805.0,0.16034
63806.0,0.16034
63807.0,0.16034
63808.0,0.16034
63809.0,0.16034
63810.0,0.16034
63811.0,0.16034
63812.0,0.16034
63813.0,0.16034
63814.0,0.16034
63815.0,0.16034
63816.0,0.16034
63817.0,0.16034
63818.0,0.16034
63819.0,0.16034
63820.0,0.16034
63821.0,0.16034
63822.0,0.16034
63823.0,0.16034
63824.0,0.16034
63825.0,0.16034
63826.0,0.16034
63827.0,0.16034
63828.0,0.16034
63829.0,0.16034
63830.0,0.16034
63831.0,0.16034
63832.0,0.16034
63833.0,0.16034
63834.0,0.16034
63835.0,0.16034
63836.0,0.16034
63837.0,0.16034
63838.0,0.16034
63839.0,0.16034
63840.0,0.16034
63841.0,0.16034
63842.0,0.16034
63843.0,0.16034
63844.0,0.16034
63845.0,0.16034
63846.0,0.16034
63847.0,0.16034
63848.0,0.16034
63849.0,0.16034
63850.0,0.16034
63851.0,0.16034
63852.0,0.16034
63853.0,0.16034
63854.0,0.16034
63855.0,0.16034
63856.0,0.16034
63857.0,0.16034
63858.0,0.16034
63859.0,0.16034
63860.0,0.16034
63861.0,0.16034
63862.0,0.16034
63863.0,0.16034
63864.0,0.16034
63865.0,0.16034
63866.0,0.16034
63867.0,0.16034
63868.0,0.16034
63869.0,0.16034
63870.0,0.16034
63871.0,0.16034
63872.0,0.16034
63873.0,0.16034
63874.0,0.16034
63875.0,0.16034
63876.0,0.16034
63877.0,0.16034
63878.0,0.16034
63879.0,0.16034
63880.0,0.16034
63881.0,0.16034
63882.0,0.16034
63883.0,0.16034
63884.0,0.16034
63885.0,0.16034
63886.0,0.16034
63887.0,0.16034
63888.0,0.16034
63889.0,0.16034
63890.0,0.16034
63891.0,0.16034
63892.0,0.16034
63893.0,0.16034
63894.0,0.16034
63895.0,0.16034
63896.0,0.16034
63897.0,0.16034
63898.0,0.16034
63899.0,0.16034
63900.0,0.16034
63901.0,0.16034
63902.0,0.16034
63903.0,0.16034
63904.0,0.16034
63905.0,0.16034
63906.0,0.16034
63907.0,0.16034
63908.0,0.16034
63909.0,0.16034
63910.0,0.16034
63911.0,0.16034
63912.0,0.16034
63913.0,0.16034
63914.0,0.16034
63915.0,0.16034
63916.0,0.16034
63917.0,0.16034
63918.0,0.16034
63919.0,0.16034
63920.0,0.16034
63921.0,0.16034
63922.0,0.16034
63923.0,0.16034
63924.0,0.16034
63925.0,0.16034
63926.0,0.16034
63927.0,0.16034
63928.0,0.16034
63929.0,0.16034
63930.0,0.16034
63931.0,0.16034
63932.0,0.16034
63933.0,0.16034
63934.0,0.16034
63935.0,0.16034
63936.0,0.16034
63937.0,0.16034
63938.0,0.16034
63939.0,0.16034
63940.0,0.16034
63941.0,0.16034
63942.0,0.16034
63943.0,0.16034
63944.0,0.16034
63945.0,0.16034
63946.0,0.16034
63947.0,0.16034
63948.0,0.16034
63949.0,0.16034
63950.0,0.16034
63951.0,0.16034
63952.0,0.16034
63953.0,0.16034
63954.0,0.16034
63955.0,0.16034
63956.0,0.16034
63957.0,0.16034
63958.0,0.16034
63959.0,0.16034
63960.0,0.16034
63961.0,0.16034
63962.0,0.16034
63963.0,0.16034
63964.0,0.16034
63965.0,0.16034
63966.0,0.16034
63967.0,0.16034
63968.0,0.16034
63969.0,0.16034
63970.0,0.16034
63971.0,0.16034
63972.0,0.16034
63973.0,0.16034
63974.0,0.16034
63975.0,0.16034
63976.0,0.16034
63977.0,0.16034
63978.0,0.16034
63979.0,0.16034
63980.0,0.16034
63981.0,0.16034
63982.0,0.16034
63983.0,0.16034
63984.0,0.16034
63985.0,0.16034
63986.0,0.16034
63987.0,0.16034
63988.0,0.16034
63989.0,0.16034
63990.0,0.16034
63991.0,0.16034
63992.0,0.16034
63993.0,0.16034
63994.0,0.16034
63995.0,0.16034
63996.0,0.16034
63997.0,0.16034
63998.0,0.16034
63999.0,0.16034
64000.0,0.16034
64001.0,0.16034
64002.0,0.16034
64003.0,0.16034
64004.0,0.16034
64005.0,0.16034
64006.0,0.16034
64007.0,0.16034
64008.0,0.16034
64009.0,0.16034
64010.0,0.16034
64011.0,0.16034
64012.0,0.16034
64013.0,0.16034
64014.0,0.16034
64015.0,0.16034
64016.0,0.16034
64017.0,0.16034
64018.0,0.16034
64019.0,0.16034
64020.0,0.16034
64021.0,0.16034
64022.0,0.16034
64023.0,0.16034
64024.0,0.16034
64025.0,0.16034
64026.0,0.16034
64027.0,0.16034
64028.0,0.16034
64029.0,0.16034
64030.0,0.16034
64031.0,0.16034
64032.0,0.16034
64033.0,0.16034
64034.0,0.16034
64035.0,0.16034
64036.0,0.16034
64037.0,0.16034
64038.0,0.16034
64039.0,0.16034
64040.0,0.16034
64041.0,0.16034
64042.0,0.16034
64043.0,0.16034
64044.0,0.16034
64045.0,0.16034
64046.0,0.16034
64047.0,0.16034
64048.0,0.16034
64049.0,0.16034
64050.0,0.16034
64051.0,0.16034
64052.0,0.16034
64053.0,0.16034
64054.0,0.16034
64055.0,0.16034
64056.0,0.16034
64057.0,0.16034
64058.0,0.16034
64059.0,0.16034
64060.0,0.16034
64061.0,0.16034
64062.0,0.16034
64063.0,0.16034
64064.0,0.16034
64065.0,0.16034
64066.0,0.16034
64067.0,0.16034
64068.0,0.16034
64069.0,0.16034
64070.0,0.16034
64071.0,0.16034
64072.0,0.16034
64073.0,0.16034
64074.0,0.16034
64075.0,0.16034
64076.0,0.16034
64077.0,0.16034
64078.0,0.16034
64079.0,0.16034
64080.0,0.16034
64081.0,0.16034
64082.0,0.16034
64083.0,0.16034
64084.0,0.16034
64085.0,0.16034
64086.0,0.16034
64087.0,0.16034
64088.0,0.16034
64089.0,0.16034
64090.0,0.16034
64091.0,0.16034
64092.0,0.16034
64093.0,0.16034
64094.0,0.16034
64095.0,0.16034
64096.0,0.16034
64097.0,0.16034
64098.0,0.16034
64099.0,0.16034
64100.0,0.16034
64101.0,0.16034
64102.0,0.16034
64103.0,0.16034
64104.0,0.16034
64105.0,0.16034
64106.0,0.16034
64107.0,0.16034
64108.0,0.16034
64109.0,0.16034
64110.0,0.16034
64111.0,0.16034
64112.0,0.16034
64113.0,0.16034
64114.0,0.16034
64115.0,0.16034
64116.0,0.16034
64117.0,0.16034
64118.0,0.16034
64119.0,0.16034
64120.0,0.16034
64121.0,0.16034
64122.0,0.16034
64123.0,0.16034
64124.0,0.16034
64125.0,0.16034
64126.0,0.16034
64127.0,0.16034
64128.0,0.16034
64129.0,0.16034
64130.0,0.16034
64131.0,0.16034
64132.0,0.16034
64133.0,0.16034
64134.0,0.16034
64135.0,0.16034
64136.0,0.16034
64137.0,0.16034
64138.0,0.16034
64139.0,0.16034
64140.0,0.16034
64141.0,0.16034
64142.0,0.16034
64143.0,0.16034
64144.0,0.16034
64145.0,0.16034
64146.0,0.16034
64147.0,0.16034
64148.0,0.16034
64149.0,0.16034
64150.0,0.16034
64151.0,0.16034
64152.0,0.16034
64153.0,0.16034
64154.0,0.16034
64155.0,0.16034
64156.0,0.16034
64157.0,0.16034
64158.0,0.16034
64159.0,0.16034
64160.0,0.16034
64161.0,0.16034
64162.0,0.16034
64163.0,0.16034
64164.0,0.16034
64165.0,0.16034
64166.0,0.16034
64167.0,0.16034
64168.0,0.16034
64169.0,0.16034
64170.0,0.16034
64171.0,0.16034
64172.0,0.16034
64173.0,0.16034
64174.0,0.16034
64175.0,0.16034
64176.0,0.16034
64177.0,0.16034
64178.0,0.16034
64179.0,0.16034
64180.0,0.16034
64181.0,0.16034
64182.0,0.16034
64183.0,0.16034
64184.0,0.16034
64185.0,0.16034
64186.0,0.16034
64187.0,0.16034
64188.0,0.16034
64189.0,0.16034
64190.0,0.16034
64191.0,0.16034
64192.0,0.16034
64193.0,0.16034
64194.0,0.16034
64195.0,0.16034
64196.0,0.16034
64197.0,0.16034
64198.0,0.16034
64199.0,0.16034
64200.0,0.16034
64201.0,0.16034
64202.0,0.16034
64203.0,0.16034
64204.0,0.16034
64205.0,0.16034
64206.0,0.16034
64207.0,0.16034
64208.0,0.16034
64209.0,0.16034
64210.0,0.16034
64211.0,0.16034
64212.0,0.16034
64213.0,0.16034
64214.0,0.16034
64215.0,0.16034
64216.0,0.16034
64217.0,0.16034
64218.0,0.16034
64219.0,0.16034
64220.0,0.16034
64221.0,0.16034
64222.0,0.16034
64223.0,0.16034
64224.0,0.16034
64225.0,0.16034
64226.0,0.16034
64227.0,0.16034
64228.0,0.16034
64229.0,0.16034
64230.0,0.16034
64231.0,0.16034
64232.0,0.16034
64233.0,0.16034
64234.0,0.16034
64235.0,0.16034
64236.0,0.16034
64237.0,0.16034
64238.0,0.16034
64239.0,0.16034
64240.0,0.16034
64241.0,0.16034
64242.0,0.16034
64243.0,0.16034
64244.0,0.16034
64245.0,0.16034
64246.0,0.16034
64247.0,0.16034
64248.0,0.16034
64249.0,0.16034
64250.0,0.16034
64251.0,0.16034
64252.0,0.16034
64253.0,0.16034
64254.0,0.16034
64255.0,0.16034
64256.0,0.16034
64257.0,0.16034
64258.0,0.16034
64259.0,0.16034
64260.0,0.16034
64261.0,0.16034
64262.0,0.16034
64263.0,0.16034
64264.0,0.16034
64265.0,0.16034
64266.0,0.16034
64267.0,0.16034
64268.0,0.16034
64269.0,0.16034
64270.0,0.16034
64271.0,0.16034
64272.0,0.16034
64273.0,0.16034
64274.0,0.16034
64275.0,0.16034
64276.0,0.16034
64277.0,0.16034
64278.0,0.16034
64279.0,0.16034
64280.0,0.16034
64281.0,0.16034
64282.0,0.16034
64283.0,0.16034
64284.0,0.16034
64285.0,0.16034
64286.0,0.16034
64287.0,0.16034
64288.0,0.16034
64289.0,0.16034
64290.0,0.16034
64291.0,0.16034
64292.0,0.16034
64293.0,0.16034
64294.0,0.16034
64295.0,0.16034
64296.0,0.16034
64297.0,0.16034
64298.0,0.16034
64299.0,0.16034
64300.0,0.16034
64301.0,0.16034
64302.0,0.16034
64303.0,0.16034
64304.0,0.16034
64305.0,0.16034
64306.0,0.16034
64307.0,0.16034
64308.0,0.16034
64309.0,0.16034
64310.0,0.16034
64311.0,0.16034
64312.0,0.16034
64313.0,0.16034
64314.0,0.16034
64315.0,0.16034
64316.0,0.16034
64317.0,0.16034
64318.0,0.16034
64319.0,0.16034
64320.0,0.16034
64321.0,0.16034
64322.0,0.16034
64323.0,0.16034
64324.0,0.16034
64325.0,0.16034
64326.0,0.16034
64327.0,0.16034
64328.0,0.16034
64329.0,0.16034
64330.0,0.16034
64331.0,0.16034
64332.0,0.16034
64333.0,0.16034
64334.0,0.16034
64335.0,0.16034
64336.0,0.16034
64337.0,0.16034
64338.0,0.16034
64339.0,0.16034
64340.0,0.16034
64341.0,0.16034
64342.0,0.16034
64343.0,0.16034
64344.0,0.16034
64345.0,0.16034
64346.0,0.16034
64347.0,0.16034
64348.0,0.16034
64349.0,0.16034
64350.0,0.16034
64351.0,0.16034
64352.0,0.16034
64353.0,0.16034
64354.0,0.16034
64355.0,0.16034
64356.0,0.16034
64357.0,0.16034
64358.0,0.16034
64359.0,0.16034
64360.0,0.16034
64361.0,0.16034
64362.0,0.16034
64363.0,0.16034
64364.0,0.16034
64365.0,0.16034
64366.0,0.16034
64367.0,0.16034
64368.0,0.16034
64369.0,0.16034
64370.0,0.16034
64371.0,0.16034
64372.0,0.16034
64373.0,0.16034
64374.0,0.16034
64375.0,0.16034
64376.0,0.16034
64377.0,0.16034
64378.0,0.16034
64379.0,0.16034
64380.0,0.16034
64381.0,0.16034
64382.0,0.16034
64383.0,0.16034
64384.0,0.16034
64385.0,0.16034
64386.0,0.16034
64387.0,0.16034
64388.0,0.16034
64389.0,0.16034
64390.0,0.16034
64391.0,0.16034
64392.0,0.16034
64393.0,0.16034
64394.0,0.16034
64395.0,0.16034
64396.0,0.16034
64397.0,0.16034
64398.0,0.16034
64399.0,0.16034
64400.0,0.16034
64401.0,0.16034
64402.0,0.16034
64403.0,0.16034
64404.0,0.16034
64405.0,0.16034
64406.0,0.16034
64407.0,0.16034
64408.0,0.16034
64409.0,0.16034
64410.0,0.16034
64411.0,0.16034
64412.0,0.16034
64413.0,0.16034
64414.0,0.16034
64415.0,0.16034
64416.0,0.16034
64417.0,0.16034
64418.0,0.16034
64419.0,0.16034
64420.0,0.16034
64421.0,0.16034
64422.0,0.16034
64423.0,0.16034
64424.0,0.16034
64425.0,0.16034
64426.0,0.16034
64427.0,0.16034
64428.0,0.16034
64429.0,0.16034
64430.0,0.16034
64431.0,0.16034
64432.0,0.16034
64433.0,0.16034
64434.0,0.16034
64435.0,0.16034
64436.0,0.16034
64437.0,0.16034
64438.0,0.16034
64439.0,0.16034
64440.0,0.16034
64441.0,0.16034
64442.0,0.16034
64443.0,0.16034
64444.0,0.16034
64445.0,0.16034
64446.0,0.16034
64447.0,0.16034
64448.0,0.16034
64449.0,0.16034
64450.0,0.16034
64451.0,0.16034
64452.0,0.16034
64453.0,0.16034
64454.0,0.16034
64455.0,0.16034
64456.0,0.16034
64457.0,0.16034
64458.0,0.16034
64459.0,0.16034
64460.0,0.16034
64461.0,0.16034
64462.0,0.16034
64463.0,0.16034
64464.0,0.16034
64465.0,0.16034
64466.0,0.16034
64467.0,0.16034
64468.0,0.16034
64469.0,0.16034
64470.0,0.16034
64471.0,0.16034
64472.0,0.16034
64473.0,0.16034
64474.0,0.16034
64475.0,0.16034
64476.0,0.16034
64477.0,0.16034
64478.0,0.16034
64479.0,0.16034
64480.0,0.16034
64481.0,0.16034
64482.0,0.16034
64483.0,0.16034
64484.0,0.16034
64485.0,0.16034
64486.0,0.16034
64487.0,0.16034
64488.0,0.16034
64489.0,0.16034
64490.0,0.16034
64491.0,0.16034
64492.0,0.16034
64493.0,0.16034
64494.0,0.16034
64495.0,0.16034
64496.0,0.16034
64497.0,0.16034
64498.0,0.16034
64499.0,0.16034
64500.0,0.16034
64501.0,0.16034
64502.0,0.16034
64503.0,0.16034
64504.0,0.16034
64505.0,0.16034
64506.0,0.16034
64507.0,0.16034
64508.0,0.16034
64509.0,0.16034
64510.0,0.16034
64511.0,0.16034
64512.0,0.16034
64513.0,0.16034
64514.0,0.16034
64515.0,0.16034
64516.0,0.16034
64517.0,0.16034
64518.0,0.16034
64519.0,0.16034
64520.0,0.16034
64521.0,0.16034
64522.0,0.16034
64523.0,0.16034
64524.0,0.16034
64525.0,0.16034
64526.0,0.16034
64527.0,0.16034
64528.0,0.16034
64529.0,0.16034
64530.0,0.16034
64531.0,0.16034
64532.0,0.16034
64533.0,0.16034
64534.0,0.16034
64535.0,0.16034
64536.0,0.16034
64537.0,0.16034
64538.0,0.16034
64539.0,0.16034
64540.0,0.16034
64541.0,0.16034
64542.0,0.16034
64543.0,0.16034
64544.0,0.16034
64545.0,0.16034
64546.0,0.16034
64547.0,0.16034
64548.0,0.16034
64549.0,0.16034
64550.0,0.16034
64551.0,0.16034
64552.0,0.16034
64553.0,0.16034
